instant,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual,registered,cnt,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y
1135,2011-02-20,1,0,2,0,0,0,0,1,0.26,0.2121,0.35,0.4478,3,14,17,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1136,2011-02-20,1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,5,11,16,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1137,2011-02-20,1,0,2,2,0,0,0,1,0.24,0.197,0.41,0.5522,0,17,17,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1138,2011-02-20,1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1139,2011-02-20,1,0,2,4,0,0,0,1,0.22,0.1818,0.44,0.5522,0,1,1,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1140,2011-02-20,1,0,2,6,0,0,0,1,0.2,0.1818,0.47,0.2985,1,1,2,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1141,2011-02-20,1,0,2,7,0,0,0,1,0.18,0.1667,0.51,0.2537,0,2,2,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1142,2011-02-20,1,0,2,8,0,0,0,1,0.2,0.2273,0.51,0.1045,2,22,24,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1143,2011-02-20,1,0,2,9,0,0,0,1,0.22,0.2121,0.47,0.2836,7,48,55,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1144,2011-02-20,1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,34,70,104,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1145,2011-02-20,1,0,2,11,0,0,0,2,0.3,0.303,0.33,0.1642,72,89,161,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1146,2011-02-20,1,0,2,12,0,0,0,1,0.3,0.3182,0.33,0.1045,62,120,182,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1147,2011-02-20,1,0,2,13,0,0,0,1,0.34,0.3333,0.29,0.0,76,122,198,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1148,2011-02-20,1,0,2,14,0,0,0,1,0.36,0.3485,0.27,0.1642,108,104,212,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1149,2011-02-20,1,0,2,15,0,0,0,1,0.36,0.3636,0.27,0.0896,66,102,168,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1150,2011-02-20,1,0,2,16,0,0,0,1,0.36,0.3636,0.29,0.0896,59,88,147,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1151,2011-02-20,1,0,2,17,0,0,0,1,0.34,0.3485,0.33,0.1642,60,86,146,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1152,2011-02-20,1,0,2,18,0,0,0,2,0.34,0.3333,0.36,0.1343,30,71,101,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1153,2011-02-20,1,0,2,19,0,0,0,2,0.34,0.3333,0.36,0.1343,3,39,42,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1154,2011-02-20,1,0,2,20,0,0,0,2,0.34,0.3636,0.42,0.0,12,30,42,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1155,2011-02-20,1,0,2,21,0,0,0,2,0.32,0.3485,0.53,0.0,17,39,56,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1156,2011-02-20,1,0,2,22,0,0,0,2,0.32,0.303,0.57,0.2239,4,43,47,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1157,2011-02-20,1,0,2,23,0,0,0,2,0.3,0.303,0.61,0.1642,9,45,54,1,0,2,0,0,0,1,0.285217,0.27733,0.407826,0.223235
1158,2011-02-21,1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1159,2011-02-21,1,0,2,1,1,1,0,2,0.34,0.303,0.42,0.3284,2,11,13,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1160,2011-02-21,1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,1,3,4,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1161,2011-02-21,1,0,2,3,1,1,0,2,0.34,0.303,0.42,0.2985,2,3,5,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1162,2011-02-21,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0,1,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1163,2011-02-21,1,0,2,5,1,1,0,2,0.34,0.3636,0.36,0.0,1,2,3,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1164,2011-02-21,1,0,2,6,1,1,0,2,0.42,0.4242,0.26,0.2985,2,6,8,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1165,2011-02-21,1,0,2,7,1,1,0,2,0.42,0.4242,0.26,0.2836,3,16,19,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1166,2011-02-21,1,0,2,8,1,1,0,2,0.32,0.303,0.57,0.2985,7,56,63,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1167,2011-02-21,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,11,46,57,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1168,2011-02-21,1,0,2,10,1,1,0,2,0.32,0.303,0.57,0.2537,29,52,81,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1169,2011-02-21,1,0,2,11,1,1,0,2,0.32,0.3333,0.57,0.1045,20,70,90,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1170,2011-02-21,1,0,2,12,1,1,0,2,0.32,0.3182,0.66,0.194,26,67,93,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1171,2011-02-21,1,0,2,13,1,1,0,3,0.3,0.2727,0.81,0.3284,28,75,103,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1172,2011-02-21,1,0,2,14,1,1,0,2,0.32,0.303,0.76,0.2537,15,101,116,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1173,2011-02-21,1,0,2,15,1,1,0,2,0.3,0.2727,0.7,0.4478,11,76,87,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1174,2011-02-21,1,0,2,16,1,1,0,3,0.28,0.2424,0.75,0.4179,8,48,56,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1175,2011-02-21,1,0,2,17,1,1,0,2,0.28,0.2576,0.75,0.3881,18,62,80,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1176,2011-02-21,1,0,2,18,1,1,0,2,0.24,0.2121,0.87,0.3582,2,64,66,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1177,2011-02-21,1,0,2,19,1,1,0,2,0.24,0.2121,0.87,0.3582,0,49,49,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1178,2011-02-21,1,0,2,20,1,1,0,3,0.24,0.2121,0.81,0.3881,0,29,29,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1179,2011-02-21,1,0,2,21,1,1,0,3,0.22,0.197,0.75,0.4478,1,33,34,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1180,2011-02-21,1,0,2,22,1,1,0,3,0.2,0.1667,0.75,0.4179,0,11,11,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1181,2011-02-21,1,0,2,23,1,1,0,3,0.2,0.1667,0.75,0.4179,0,2,2,1,0,2,1,1,0,2,0.303333,0.284075,0.605,0.307846
1182,2011-02-22,1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,0,7,7,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1183,2011-02-22,1,0,2,7,0,2,1,2,0.12,0.1212,0.8,0.2836,0,40,40,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1184,2011-02-22,1,0,2,8,0,2,1,2,0.12,0.1212,0.8,0.2537,7,107,114,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1185,2011-02-22,1,0,2,9,0,2,1,2,0.14,0.1212,0.74,0.2537,5,101,106,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1186,2011-02-22,1,0,2,10,0,2,1,1,0.16,0.1818,0.69,0.0,0,44,44,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1187,2011-02-22,1,0,2,11,0,2,1,1,0.16,0.2273,0.64,0.0,7,43,50,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1188,2011-02-22,1,0,2,12,0,2,1,1,0.2,0.2273,0.59,0.1045,7,48,55,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1189,2011-02-22,1,0,2,13,0,2,1,1,0.22,0.2273,0.55,0.1642,3,52,55,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1190,2011-02-22,1,0,2,14,0,2,1,1,0.22,0.2273,0.55,0.194,9,49,58,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1191,2011-02-22,1,0,2,15,0,2,1,1,0.24,0.2273,0.48,0.194,2,67,69,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1192,2011-02-22,1,0,2,16,0,2,1,1,0.22,0.2273,0.51,0.1642,7,79,86,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1193,2011-02-22,1,0,2,17,0,2,1,1,0.22,0.2121,0.51,0.2239,8,188,196,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1194,2011-02-22,1,0,2,18,0,2,1,1,0.22,0.2273,0.47,0.1343,6,161,167,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1195,2011-02-22,1,0,2,19,0,2,1,1,0.2,0.1818,0.47,0.2836,4,114,118,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1196,2011-02-22,1,0,2,20,0,2,1,1,0.2,0.197,0.47,0.2239,3,102,105,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1197,2011-02-22,1,0,2,21,0,2,1,1,0.2,0.197,0.47,0.2537,2,80,82,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1198,2011-02-22,1,0,2,22,0,2,1,1,0.16,0.1515,0.43,0.2537,1,76,77,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1199,2011-02-22,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,3,18,21,1,0,2,0,2,1,1,0.182222,0.186033,0.577778,0.195683
1200,2011-02-23,1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6,6,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1201,2011-02-23,1,0,2,1,0,3,1,1,0.14,0.1515,0.46,0.1642,0,4,4,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1202,2011-02-23,1,0,2,2,0,3,1,1,0.12,0.1515,0.5,0.1343,0,1,1,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1203,2011-02-23,1,0,2,3,0,3,1,1,0.12,0.1364,0.5,0.1642,0,2,2,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1204,2011-02-23,1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1205,2011-02-23,1,0,2,6,0,3,1,1,0.12,0.1515,0.5,0.1045,0,36,36,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1206,2011-02-23,1,0,2,7,0,3,1,1,0.12,0.1515,0.54,0.1343,2,94,96,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1207,2011-02-23,1,0,2,8,0,3,1,1,0.14,0.1515,0.54,0.1642,8,227,235,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1208,2011-02-23,1,0,2,9,0,3,1,1,0.18,0.2121,0.51,0.0896,9,130,139,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1209,2011-02-23,1,0,2,10,0,3,1,1,0.2,0.2576,0.4,0.0,4,47,51,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1210,2011-02-23,1,0,2,11,0,3,1,1,0.24,0.2576,0.41,0.1045,16,53,69,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1211,2011-02-23,1,0,2,12,0,3,1,1,0.26,0.2879,0.35,0.0896,11,56,67,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1212,2011-02-23,1,0,2,13,0,3,1,1,0.3,0.3182,0.28,0.0896,9,78,87,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1213,2011-02-23,1,0,2,14,0,3,1,1,0.32,0.3333,0.29,0.1045,17,61,78,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1214,2011-02-23,1,0,2,15,0,3,1,1,0.34,0.3485,0.25,0.0896,18,54,72,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1215,2011-02-23,1,0,2,16,0,3,1,1,0.34,0.3636,0.25,0.0,15,79,94,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1216,2011-02-23,1,0,2,17,0,3,1,1,0.34,0.3485,0.25,0.0896,15,207,222,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1217,2011-02-23,1,0,2,18,0,3,1,1,0.32,0.3333,0.26,0.0896,3,206,209,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1218,2011-02-23,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0.0,6,135,141,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1219,2011-02-23,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1220,2011-02-23,1,0,2,21,0,3,1,1,0.24,0.2879,0.48,0.0,2,89,91,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1221,2011-02-23,1,0,2,22,0,3,1,1,0.24,0.2879,0.48,0.0,1,60,61,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1222,2011-02-23,1,0,2,23,0,3,1,1,0.22,0.2576,0.55,0.0896,1,38,39,1,0,2,0,3,1,1,0.221739,0.245717,0.423043,0.094113
1223,2011-02-24,1,0,2,0,0,4,1,1,0.22,0.2576,0.55,0.0896,0,11,11,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1224,2011-02-24,1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1225,2011-02-24,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,0,4,4,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1226,2011-02-24,1,0,2,3,0,4,1,1,0.2,0.2121,0.64,0.1343,0,2,2,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1227,2011-02-24,1,0,2,5,0,4,1,1,0.2,0.2121,0.69,0.1343,1,3,4,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1228,2011-02-24,1,0,2,6,0,4,1,1,0.2,0.197,0.69,0.194,0,58,58,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1229,2011-02-24,1,0,2,7,0,4,1,1,0.2,0.197,0.72,0.194,0,104,104,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1230,2011-02-24,1,0,2,8,0,4,1,1,0.24,0.2273,0.7,0.2239,8,244,252,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1231,2011-02-24,1,0,2,9,0,4,1,2,0.24,0.2121,0.75,0.2985,4,133,137,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1232,2011-02-24,1,0,2,10,0,4,1,2,0.26,0.2424,0.7,0.2836,8,49,57,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1233,2011-02-24,1,0,2,11,0,4,1,2,0.32,0.2879,0.57,0.3881,8,71,79,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1234,2011-02-24,1,0,2,12,0,4,1,2,0.36,0.3333,0.53,0.3582,10,85,95,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1235,2011-02-24,1,0,2,13,0,4,1,2,0.38,0.3939,0.54,0.2985,16,72,88,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1236,2011-02-24,1,0,2,14,0,4,1,2,0.4,0.4091,0.5,0.2985,2,67,69,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1237,2011-02-24,1,0,2,15,0,4,1,3,0.4,0.4091,0.54,0.3881,5,58,63,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1238,2011-02-24,1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,4,67,71,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1239,2011-02-24,1,0,2,17,0,4,1,3,0.36,0.3485,0.66,0.194,9,168,177,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1240,2011-02-24,1,0,2,18,0,4,1,2,0.34,0.303,0.87,0.3284,5,132,137,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1241,2011-02-24,1,0,2,19,0,4,1,3,0.34,0.303,0.93,0.2985,3,112,115,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1242,2011-02-24,1,0,2,20,0,4,1,2,0.34,0.303,0.93,0.3582,2,87,89,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1243,2011-02-24,1,0,2,21,0,4,1,2,0.34,0.303,0.87,0.3284,7,76,83,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1244,2011-02-24,1,0,2,22,0,4,1,3,0.34,0.3182,0.87,0.2836,5,50,55,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1245,2011-02-24,1,0,2,23,0,4,1,2,0.32,0.303,0.93,0.2239,3,47,50,1,0,2,0,4,1,2,0.295652,0.289191,0.697391,0.250496
1246,2011-02-25,1,0,2,0,0,5,1,3,0.32,0.3485,0.93,0.0,1,8,9,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1247,2011-02-25,1,0,2,1,0,5,1,2,0.32,0.3485,1.0,0.0,1,9,10,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1248,2011-02-25,1,0,2,2,0,5,1,2,0.32,0.3485,1.0,0.0,0,3,3,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1249,2011-02-25,1,0,2,3,0,5,1,2,0.32,0.3333,0.93,0.1045,1,1,2,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1250,2011-02-25,1,0,2,5,0,5,1,2,0.32,0.3333,0.93,0.1045,1,5,6,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1251,2011-02-25,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1252,2011-02-25,1,0,2,7,0,5,1,3,0.34,0.3333,1.0,0.1343,1,34,35,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1253,2011-02-25,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1254,2011-02-25,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1255,2011-02-25,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42,49,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1256,2011-02-25,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,9,50,59,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1257,2011-02-25,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1258,2011-02-25,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77,83,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1259,2011-02-25,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71,85,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1260,2011-02-25,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,5,50,55,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1261,2011-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1262,2011-02-25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1263,2011-02-25,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150,157,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1264,2011-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1265,2011-02-25,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60,62,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1266,2011-02-25,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56,63,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1267,2011-02-25,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1268,2011-02-25,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39,1,0,2,0,5,1,2,0.364348,0.350461,0.712174,0.346539
1269,2011-02-26,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25,28,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1270,2011-02-26,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1271,2011-02-26,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,3,9,12,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1272,2011-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1273,2011-02-26,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1274,2011-02-26,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1275,2011-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0.0,1,6,7,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1276,2011-02-26,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1277,2011-02-26,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0.0,2,55,57,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1278,2011-02-26,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1279,2011-02-26,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1280,2011-02-26,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0.0,26,100,126,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1281,2011-02-26,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1282,2011-02-26,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1283,2011-02-26,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1284,2011-02-26,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1285,2011-02-26,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1286,2011-02-26,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1287,2011-02-26,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,26,111,137,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1288,2011-02-26,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,30,64,94,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1289,2011-02-26,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,8,60,68,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1290,2011-02-26,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59,68,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1291,2011-02-26,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1292,2011-02-26,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34,1,0,2,0,6,0,1,0.2825,0.282192,0.537917,0.186571
1293,2011-02-27,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1294,2011-02-27,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,7,30,37,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1295,2011-02-27,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1296,2011-02-27,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8,11,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1297,2011-02-27,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1298,2011-02-27,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0.0,2,1,3,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1299,2011-02-27,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8,14,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
1300,2011-02-27,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0.0,9,26,35,1,0,2,0,0,0,1,0.343478,0.351109,0.68,0.125248
